SMILES_1,SMILES_2,Temperatures (K)
CC(=O)O,CN(C)C=O,"[383.1224, 395.01, 397.85, 400.49, 401.83, 403.36, 405.19, 406.71, 410.27, 412.76, 415.1, 418.88, 422.91, 425.49, 426.01, 426.57, 426.69, 427.71, 427.79, 428.26, 428.54]"
CC(=O)O,CC(N)=O,[373.2]
CCOC=O,C1CCCCC1,"[315.0395, 315.2394, 315.4394, 316.0392, 316.639, 317.2388, 320.4379, 323.1371, 325.9, 325.99, 326.04, 326.05, 326.07, 326.25, 326.39, 326.55, 326.58, 326.9359, 327.31, 328.07, 329.0, 330.11, 331.18, 332.15, 334.52, 336.01, 341.3, 343.55, 345.98, 348.86, 350.36]"
CCOC=O,c1ccccc1,"[316.8389, 318.3385, 319.0383, 320.7378, 322.3373, 323.1371, 327.6357, 330.5349, 334.5341]"
CCOC=O,ClC(Cl)Cl,"[308.1416, 318.1386]"
COC(C)=O,C1CCCCC1,"[308.1416, 313.1401, 328.6254, 328.6753, 328.8253, 328.9253, 329.1252, 329.825, 329.925, 331.0246, 332.1243, 332.8241, 338.024, 341.524, 347.4236]"
COC(C)=O,C=CCCCC,"[322.9871, 325.39, 325.42, 325.44, 325.48, 325.51, 325.52, 325.72, 325.99, 326.0, 326.25, 326.75, 326.86, 327.0, 327.3, 327.58, 327.88, 328.24, 328.49, 330.09, 331.86, 333.15]"
COC(C)=O,c1ccccc1,"[303.1431, 313.1401, 323.1371, 330.22, 330.48, 330.84, 331.0246, 331.44, 331.5245, 331.98, 332.45, 333.07, 333.224, 333.9, 334.4441, 334.924, 336.03, 336.1638, 336.924, 337.38, 337.9434, 339.76, 339.924, 340.003, 340.624, 342.4123, 342.56, 344.1239, 344.3017, 344.46, 344.9238, 345.23, 345.5313, 346.2511, 346.6237, 347.18, 349.0234, 349.89, 350.0233, 350.35, 350.9397, 351.75]"
COC(C)=O,CCCC=O,"[313.1401, 313.1501, 313.16, 313.17, 323.1371, 323.1471]"
COC(C)=O,CCO,"[318.1386, 318.7384, 319.3382, 319.6381, 320.4379, 321.7375, 323.1371, 323.337, 323.7369, 325.4364, 325.8362, 327.6357, 328.1356, 329.79, 329.8, 329.81, 329.82, 329.85, 329.9, 329.95, 329.98, 329.99, 330.15, 330.19, 330.24, 330.25, 330.4349, 330.45, 330.47, 330.49, 330.52, 330.55, 330.57, 330.7349, 330.85, 330.94, 330.99, 331.15, 331.24, 331.44, 331.45, 331.55, 331.95, 332.0, 332.05, 332.25, 332.43, 332.55, 332.95, 333.05, 333.3343, 333.38, 333.4, 333.41, 333.42, 333.43, 333.45, 333.48, 333.5, 333.55, 333.61, 333.63, 333.6343, 333.68, 333.75, 333.9, 333.95, 334.1, 334.15, 334.2, 334.45, 334.47, 334.61, 334.7, 334.9, 335.11, 335.15, 335.32, 335.41, 335.54, 335.73, 335.76, 335.85, 336.05, 336.09, 336.2338, 336.26, 336.38, 336.68, 336.69, 336.7, 336.71, 336.72, 336.75, 336.77, 336.86, 336.9, 336.98, 337.01, 337.16, 337.17, 337.25, 337.39, 337.46, 337.64, 337.9, 338.1, 338.19, 338.48, 338.63, 338.83, 339.13, 339.17, 339.53, 339.55, 339.72, 339.75, 339.92, 339.95, 340.033, 340.15, 340.2, 340.4, 340.75, 340.83, 340.9, 341.35, 341.37, 341.63, 341.75, 342.07, 342.22, 342.34, 342.43, 342.95, 343.45, 344.12, 344.25, 344.3317, 344.72, 345.2, 345.75, 345.95, 346.35, 346.4, 347.18, 347.55, 347.62, 348.28, 348.9, 349.0303, 349.05, 349.4, 349.6301, 350.12, 350.55, 351.73, 352.0, 352.5, 355.35, 364.15, 364.45, 364.55, 365.05, 365.65, 366.95, 367.45, 367.75, 370.35, 370.45, 371.45, 372.35, 374.15, 375.15, 378.65, 380.65, 398.25, 398.65, 399.15, 399.35, 399.95, 401.65, 402.95, 404.05, 404.55, 406.35, 407.15, 407.65, 409.05, 410.05]"
COC(C)=O,CCCO,"[330.4, 330.65, 330.85, 331.55, 331.7347, 332.15, 332.65, 333.25, 333.6343, 333.69, 333.88, 333.95, 334.13, 334.42, 334.45, 334.8, 334.95, 335.12, 335.38, 335.5339, 335.55, 335.95, 336.1, 336.11, 336.47, 336.65, 336.8, 337.03, 337.1336, 337.25, 337.39, 337.57, 337.81, 338.05, 338.25, 338.34, 338.6, 338.78, 339.05, 339.35, 339.44, 339.77, 340.07, 340.25, 340.39, 340.72, 341.17, 341.3326, 341.46, 341.87, 341.99, 342.35, 342.58, 342.83, 343.332, 343.5, 343.59, 344.24, 344.3, 345.06, 345.56, 345.93, 346.2, 346.54, 346.85, 347.23, 347.4308, 347.85, 348.09, 348.19, 348.92, 349.34, 349.92, 349.95, 350.64, 350.95, 351.35, 351.63, 352.2293, 352.9, 353.35, 353.36, 353.9, 354.15, 354.53, 354.65, 355.25, 355.27, 356.65, 357.45, 357.74, 357.81, 358.65, 359.13, 360.15, 360.49, 360.79, 360.8268, 361.25, 361.85, 362.82, 363.24, 364.73, 366.94, 368.13, 369.6, 371.85, 372.01, 393.13, 393.21, 393.49, 394.22, 394.69, 395.24, 395.81, 396.78, 397.65, 398.67, 399.48, 400.06, 400.86, 401.54, 402.09, 402.91, 403.4, 405.77, 408.83, 411.04, 415.56, 421.4, 424.74, 426.04, 426.94]"
COC(C)=O,CCOC(C)=O,"[312.8901, 331.1348, 332.8344, 334.4341, 336.1338, 337.8334, 340.133, 342.1324, 345.1315, 347.5307, 353.15, 363.15, 373.17]"
COC(C)=O,ClC(Cl)Cl,"[298.0, 313.1401, 323.1371, 331.2246, 332.3242, 333.424, 334.524, 335.324, 335.524, 336.324, 336.624, 336.824, 337.324, 337.724, 337.824]"
COC(C)=O,O,"[323.15, 329.69, 329.77, 329.82, 330.035, 330.14, 330.235, 330.6, 330.6349, 331.5347, 335.05, 335.134, 340.05, 340.5328, 344.42, 345.7313, 350.96, 356.728, 363.54, 368.79, 375.124, 375.5239, 375.8238, 376.2238, 376.5237, 378.9232, 402.2186, 402.5185, 403.4183, 403.5183, 403.8182, 404.0182, 404.1182, 404.918, 408.1174]"
CCOC(C)=O,CCCCCCC,"[323.1371, 343.1321, 349.98, 349.99, 350.01, 350.05, 350.1, 350.12, 350.15, 350.38, 350.76, 351.25, 351.71, 352.16, 352.99, 353.47, 353.95, 354.83, 355.95, 357.47, 359.48, 360.9, 362.4, 364.45, 365.3, 366.11, 367.45, 368.81, 369.45, 370.17, 371.07]"
CCOC(C)=O,C1CCCCC1,"[293.1454, 313.1401, 328.1356, 335.0, 344.7238, 344.8238, 344.9238, 345.0, 345.2238, 345.5238, 346.1237, 346.4237, 346.9236, 347.3236, 348.3235, 348.8234, 350.6233]"
CCOC(C)=O,C=CCCCCCC,[347.9806]
CCOC(C)=O,c1ccccc1,"[323.1371, 328.1356, 333.1344, 343.1321, 350.3133, 350.3533, 350.4133, 350.4233, 350.4333, 350.4433, 350.5033, 350.5233, 350.6133, 350.6233, 350.7232, 350.7932, 350.8232, 350.9632, 351.0232, 351.2432, 351.3132, 351.3232, 351.5532, 351.6232, 351.7831, 352.0231, 352.0831, 352.2231, 352.4031, 352.5231, 352.6231, 352.823, 352.893, 353.073, 353.133]"
CCOC(C)=O,Cc1ccccc1,"[350.7232, 350.7298, 350.9332, 351.2296, 351.5132, 351.8294, 351.9231, 352.2293, 353.0291, 353.033, 353.9288, 354.263, 355.0285, 355.2284, 355.373, 356.2281, 356.673, 357.0279, 357.4278, 358.1276, 358.283, 358.4275, 360.127, 362.1266, 362.343, 362.6265, 364.4261, 365.2132, 365.6259, 366.7257, 368.1435, 368.4253, 368.6336, 369.7251, 370.225, 370.5249, 371.1248, 372.6245, 372.924, 373.2244, 375.224, 376.5847, 376.8236, 378.5233, 379.6231, 379.923, 380.0654, 380.9956, 381.0228, 381.9458, 382.5225]"
CCOC(C)=O,CCc1ccccc1,"[323.1371, 333.1344, 343.1321]"
CCOC(C)=O,CCO,"[313.13, 313.1401, 323.1371, 323.15, 328.1356, 333.124, 333.1344, 334.93, 335.03, 335.53, 335.73, 336.43, 336.53, 336.73, 337.25, 337.45, 337.54, 337.74, 337.75, 338.74, 338.85, 338.95, 340.44, 341.14, 341.24, 343.1321, 344.71, 344.73, 344.8, 344.82, 344.8315, 344.8815, 344.91, 344.9115, 344.9238, 344.9315, 344.95, 344.96, 344.98, 344.9815, 345.0, 345.0238, 345.0315, 345.04, 345.06, 345.0815, 345.09, 345.1238, 345.1315, 345.14, 345.15, 345.18, 345.19, 345.21, 345.22, 345.2238, 345.2314, 345.27, 345.29, 345.3038, 345.31, 345.3238, 345.3314, 345.35, 345.36, 345.37, 345.3814, 345.4038, 345.41, 345.43, 345.4314, 345.45, 345.46, 345.4738, 345.48, 345.51, 345.5238, 345.53, 345.5313, 345.55, 345.57, 345.6, 345.61, 345.6238, 345.6313, 345.65, 345.7, 345.7237, 345.7313, 345.8, 345.8237, 345.83, 345.8312, 345.85, 345.89, 345.9, 345.9237, 345.9312, 345.94, 346.0237, 346.05, 346.07, 346.0812, 346.1237, 346.13, 346.1312, 346.15, 346.1637, 346.2237, 346.2311, 346.24, 346.25, 346.26, 346.27, 346.3, 346.33, 346.3311, 346.39, 346.4311, 346.51, 346.531, 346.6237, 346.631, 346.65, 346.69, 346.7236, 346.731, 346.74, 346.75, 346.82, 346.8236, 346.8309, 346.88, 346.9, 346.9036, 346.9309, 346.9436, 346.99, 347.02, 347.0236, 347.0309, 347.04, 347.0809, 347.1309, 347.16, 347.2236, 347.23, 347.2308, 347.2636, 347.3236, 347.3308, 347.35, 347.36, 347.39, 347.42, 347.43, 347.4308, 347.45, 347.5236, 347.53, 347.5307, 347.55, 347.6307, 347.7307, 347.82, 347.8235, 347.8306, 347.85, 347.91, 347.9235, 347.9306, 347.95, 348.0235, 348.05, 348.1235, 348.13, 348.1306, 348.15, 348.19, 348.2305, 348.25, 348.3305, 348.36, 348.4305, 348.45, 348.48, 348.4805, 348.5304, 348.55, 348.6235, 348.6304, 348.65, 348.6734, 348.7234, 348.7304, 348.76, 348.77, 348.8303, 348.85, 348.86, 349.0234, 349.0303, 349.1, 349.12, 349.1234, 349.1303, 349.17, 349.2234, 349.2302, 349.25, 349.3302, 349.35, 349.4, 349.52, 349.5234, 349.5301, 349.6301, 349.7233, 349.7301, 349.74, 349.75, 349.77, 349.8233, 349.83, 349.93, 349.95, 350.08, 350.1233, 350.13, 350.15, 350.35, 350.45, 350.5298, 350.75, 350.77, 350.8232, 350.85, 350.9297, 351.1297, 351.35, 351.4296, 353.1291, 378.95, 379.05, 379.15, 379.25, 379.35, 380.25, 380.55, 380.95, 381.15, 381.35, 381.65, 381.85, 382.45, 383.45, 384.45, 385.75, 386.15, 386.65, 396.75, 396.85, 397.05, 397.15, 397.45, 397.55, 397.65, 397.95, 398.35, 398.65, 398.85, 400.65, 402.45, 403.25, 404.05, 405.15, 405.95, 406.45, 407.15, 407.85, 409.55, 409.65, 409.75, 409.85, 409.95, 410.05, 410.15, 410.25, 410.45, 410.65, 410.95, 411.05, 411.85, 412.35, 412.95, 413.85, 414.35, 415.05, 416.65, 417.65, 418.45, 419.25, 422.05, 422.65]"
CCOC(C)=O,CCCO,"[313.13, 323.15, 333.124, 348.15, 350.4299, 350.7298, 351.1232, 351.1297, 351.5295, 351.6232, 351.9294, 352.4293, 352.6231, 352.9291, 353.503, 353.5289, 353.9288, 354.4287, 355.1285, 355.923, 356.0282, 357.1279, 357.273, 357.9276, 358.1276, 358.5274, 358.593, 358.9273, 359.6271, 360.127, 360.623, 360.6269, 360.9268, 361.7267, 362.323, 363.0264, 363.6263, 363.6731, 364.3261, 364.926, 365.0732, 366.2258, 366.3733, 367.4255, 368.0235, 368.2254, 369.1236, 369.1252, 387.65, 387.75, 387.85, 388.35, 389.35, 389.65, 389.95, 390.75, 391.05, 391.55, 391.75, 393.15, 393.85, 394.25, 394.65, 395.55, 396.35, 398.55, 400.15, 400.85, 400.95, 401.55, 401.85, 401.95, 402.25, 402.45, 416.64, 416.65, 416.67, 416.69, 416.8, 416.82, 416.92, 416.93, 416.94, 416.95, 416.96, 417.19, 417.84, 418.53, 419.75, 420.29, 420.56, 420.95, 421.08, 421.59, 422.33, 422.81, 423.16, 423.44, 424.05, 424.18, 424.68, 425.07, 425.66, 425.89, 426.43, 426.86, 426.88]"
CCOC(C)=O,CC(=O)O,"[315.1294, 323.2, 333.084, 333.3343, 335.034, 338.5333, 343.2, 343.332, 347.7307, 350.7298, 355.4284, 362.3265, 367.5255, 373.2]"
CCOC(C)=O,C1COCCO1,"[352.0231, 353.323, 354.723, 355.823, 356.823, 357.973, 358.923, 359.923, 360.923, 361.923, 362.923, 363.9231, 364.8732, 366.0233, 366.9734, 367.9235, 368.6236, 369.4236, 370.0737, 370.7238, 371.4238, 371.7739, 372.3739, 372.874]"
CCOC(C)=O,ClC=C(Cl)Cl,"[333.124, 338.124, 343.124, 347.7235, 347.9235, 348.1235, 348.5235, 348.8234, 349.3234, 349.5234, 350.0233, 350.3233, 350.4233, 350.5233, 350.6233, 350.8232, 350.9232, 351.1232, 351.3232, 351.5232, 351.6232, 351.7231, 352.1231, 352.5231, 352.6231, 352.723, 353.123, 353.423, 353.523, 353.623, 353.723, 353.823, 354.323, 354.623, 354.823, 355.423, 355.723, 355.823, 356.123, 356.323, 356.623, 356.923, 357.123, 357.323, 357.423, 357.723, 357.923, 358.123, 358.623, 358.923, 359.023, 359.223, 359.523, 359.623, 359.823]"
CCOC(C)=O,CC#N,"[333.1344, 348.45, 348.5, 348.55, 348.6, 348.7, 348.75, 348.85, 349.0, 349.15, 349.5, 349.6, 349.95, 350.4, 350.65, 351.6, 352.45, 353.2]"
CCOC(C)=O,O=Cc1ccco1,"[353.623, 358.623, 360.223, 363.123, 367.0234, 373.9242, 382.6259, 390.1267, 390.6268, 400.6293]"
CCOC(C)=O,O,"[298.1444, 343.5319, 343.6319, 343.65, 343.7319, 343.75, 343.8318, 343.9318, 343.95, 344.1517, 344.2317, 344.25, 344.3317, 344.35, 344.7316, 344.75, 344.9515, 345.3314, 346.631, 346.65, 347.1109, 347.4308, 347.6307, 348.1306, 348.6304, 349.4302, 350.6298, 355.2284, 359.0273, 362.6265, 366.0258, 369.6251]"
CCOC(C)=O,COCCO,"[351.1297, 352.6292, 353.1291, 354.1288, 357.0279, 361.1268, 364.1262, 368.1254, 371.6247, 375.6239, 379.6231, 383.1224, 386.3217, 392.1206, 394.92]"
CCCCOC(C)=O,Oc1ccccc1,"[362.073, 363.7231, 365.6733, 367.7735, 369.1236, 375.4245, 377.4749, 380.3755, 387.2764, 389.8267, 391.3768, 396.0779, 401.5295, 401.7296, 403.7301, 403.9302, 405.1304, 405.2804, 406.1306, 406.6807, 407.931, 408.031, 414.6323, 422.1838, 427.6358, 432.3377, 436.2389, 439.1398, 440.3402, 443.8913, 447.3427, 448.7432]"
CCCCOC(C)=O,CN(C)C=O,"[363.1264, 388.1214]"
CCC(=O)OC,CCCO,"[328.1356, 348.1306, 351.8294, 352.0294, 352.1793, 352.4293, 352.6292, 352.8291, 352.9291, 353.0291, 353.329, 353.6289, 353.8288, 354.1288, 354.4287, 354.6286, 355.0285, 355.3284, 355.5783, 355.75, 355.79, 355.85, 355.95, 356.0282, 356.27, 356.3281, 356.48, 356.62, 356.628, 356.9279, 356.95, 357.25, 357.3278, 357.54, 357.7277, 357.83, 358.0776, 358.17, 358.62, 358.6274, 358.95, 359.0, 359.09, 359.2272, 359.24, 359.37, 359.38, 359.53, 359.6271, 359.69, 359.75, 359.87, 360.04, 360.12, 360.127, 360.26, 360.41, 360.54, 360.59, 360.6269, 360.74, 361.08, 361.19, 361.2268, 361.4, 361.55, 361.79, 361.8266, 361.98, 362.17, 362.57, 362.6265, 362.99, 363.43, 363.49, 363.5263, 363.94, 364.1262, 364.29, 364.43, 364.87, 364.926, 365.13, 365.3, 365.79, 365.88, 366.04, 366.4257, 366.43, 366.71, 367.0256, 367.51, 368.34, 368.36, 369.04, 369.19, 369.83, 370.04, 370.53, 370.87, 372.04, 372.81, 374.58, 375.32]"
CCC(=O)OC,CCCCO,"[352.41, 352.66, 352.68, 352.99, 353.32, 353.8, 354.23, 354.77, 355.32, 356.1, 356.69, 357.38, 358.01, 358.68, 359.35, 360.07, 360.9, 361.66, 362.46, 363.65, 364.43, 365.3, 366.53, 367.35, 368.45, 369.9, 371.09, 372.18, 373.62, 374.56, 375.86, 376.88, 378.62, 380.12, 381.96, 383.38, 384.45, 385.67, 387.65, 388.56, 389.92]"
CCOCC,CC(C)=O,"[273.15, 293.138, 303.134, 307.7717, 307.8416, 307.9316, 307.9416, 308.0216, 308.0916, 308.2315, 308.6214, 309.4912, 310.4709, 310.9407, 311.6505, 312.3403, 313.5699, 313.6399, 314.9295, 315.4894, 317.2388, 318.8783, 320.3379, 321.0277, 322.6372, 322.9371, 324.9765, 325.4364, 325.9562, 326.2261, 328.1356, 328.4355]"
CCOCC,CO,"[303.6429, 303.6929, 304.2427, 304.2927, 305.1624, 305.1924, 305.5923, 305.6223, 306.0422, 306.0922, 306.542, 306.592, 307.6717, 307.7817, 308.0516, 308.5614, 309.3712, 310.7908, 311.5405, 311.5905, 312.3603, 312.5902, 313.0401, 313.0901, 314.0898, 314.2897, 314.7896, 315.3894, 317.7187, 318.8383, 318.8883, 319.3382, 319.3882, 322.0874, 322.2773, 322.7872, 322.7972, 323.1371, 323.187, 324.8865, 324.9165, 326.496, 329.0853, 329.1153, 329.7551, 333.8342]"
CCOCC,CCO,"[273.15, 283.144, 293.138, 303.134, 313.13, 323.127]"
CCOCC,ClC(Cl)Cl,[290.1398]
CCOCC,C[N+](=O)[O-],[293.6378]
CCOCC,CC#N,[293.6378]
CCOCC,FC(F)(F)[C@H](Cl)Br,"[303.1431, 306.2421, 307.7417, 309.891, 314.7396, 318.7484, 321.7875, 322.2873, 322.4673, 323.337, 323.387]"
CC(C)OC(C)C,CCCCCCC,"[323.1371, 339.124, 340.524, 342.324, 343.124, 343.1321, 344.1239, 345.7237, 347.1236, 347.3236, 349.3234, 351.4232, 351.5232, 352.823, 353.123, 355.323, 356.323, 357.423, 358.923, 359.023, 362.723, 363.423, 364.5231, 371.1238, 374.5243, 376.3246, 378.225, 379.9254, 381.3256, 384.1261, 385.0262, 386.9264, 388.8266, 389.9267, 393.4271, 395.8278, 398.9287, 403.8301, 407.1308]"
CC(C)OC(C)C,Cc1ccccc1,"[338.324, 340.49, 341.424, 342.02, 342.46, 342.524, 344.27, 344.9238, 348.7234, 350.74, 353.223, 357.123, 358.75, 360.523, 360.83, 360.86, 362.45, 365.5232, 366.46, 368.29, 368.3235, 368.74, 370.5237, 371.33, 373.16, 374.9244, 375.1, 375.57, 376.35, 378.4, 380.24]"
CC(C)OC(C)C,CC(C)O,"[307.18, 307.2, 307.25, 307.37, 307.47, 307.6, 307.89, 308.32, 308.75, 309.31, 309.98, 310.82, 312.1, 313.47, 315.41, 317.83, 320.62, 324.48, 330.0, 338.6333, 338.7333, 339.0332, 339.13, 339.18, 339.28, 339.3, 339.31, 339.324, 339.35, 339.37, 339.39, 339.4, 339.41, 339.44, 339.47, 339.49, 339.51, 339.524, 339.624, 339.63, 339.71, 339.724, 339.73, 339.84, 339.924, 339.933, 340.0, 340.05, 340.08, 340.124, 340.13, 340.32, 340.37, 340.424, 340.46, 340.57, 340.58, 340.6328, 340.72, 340.97, 341.07, 341.1, 341.324, 341.63, 341.7325, 341.75, 341.8, 341.88, 342.024, 342.23, 342.25, 342.5, 342.71, 342.97, 343.18, 343.232, 343.38, 343.624, 343.79, 343.92, 344.46, 344.91, 345.02, 345.4238, 345.58, 345.7313, 346.39, 346.61, 346.92, 347.12, 347.4236, 348.39, 348.69, 348.7304, 349.72, 350.3233, 350.39, 351.9294, 352.0231, 352.38, 352.6, 352.94, 353.1291, 353.723, 354.12]"
COC(C)(C)C,CCCCCC,"[323.167, 325.6, 325.65, 325.85, 326.35, 326.85, 327.2, 327.3758, 327.55, 327.9956, 328.25, 329.25, 329.4352, 329.75, 330.05, 330.85, 331.1748, 332.55, 332.5545, 333.1344, 333.65, 334.0142, 334.5, 335.7438, 335.95, 337.0036, 337.05, 337.75, 338.0234, 338.35, 343.0921, 362.9464]"
COC(C)(C)C,C=CCCCC,"[325.72, 326.0, 326.12, 326.63, 327.16, 327.75, 328.15, 329.34, 330.23, 331.18, 332.14, 332.87, 333.15, 333.62, 333.82]"
COC(C)(C)C,COC(C)=O,"[323.35, 323.45, 323.55, 323.65, 323.95, 324.15, 324.35, 324.55, 324.95, 325.35, 325.45, 325.85, 326.55, 326.95, 353.15, 363.15, 373.17]"
COC(C)(C)C,ClC(Cl)(Cl)Cl,[313.15]
COC(C)(C)C,ClC(Cl)Cl,"[303.15, 313.15]"
COC(C)(C)C,CC#N,[313.15]
C1COCCO1,CCCCCCCC,[353.123]
C1COCCO1,CCCCCCCCC,[353.123]
C1COCCO1,C=CCCCCCC,[353.123]
C1COCCO1,Cc1ccccc1,"[335.244, 335.294, 335.484, 335.594, 336.354, 336.704, 337.844, 338.744, 339.544, 340.724, 353.1291, 354.483, 354.683, 354.943, 355.113, 355.993, 356.463, 357.733, 358.583, 359.743, 360.873, 366.7734, 367.0534, 367.4334, 367.6735, 368.5035, 369.2036, 369.2836, 370.5037, 371.5038, 372.704, 373.1244, 373.8441, 374.2342, 374.2742, 374.5743, 375.0744, 375.2244, 376.0646, 376.9648, 377.1148, 378.305, 379.4953, 380.9856, 381.9858, 382.6759]"
C1COCCO1,CC(C)CO,"[346.8, 347.02, 347.59, 347.96, 348.56, 349.08, 350.08, 350.76, 351.93, 353.1291, 353.15, 353.39, 354.65, 355.95, 356.97, 373.1244, 374.49, 374.52, 374.59, 374.79, 375.05, 375.37, 375.99, 376.36, 377.4, 378.4, 379.24, 380.2, 380.75]"
CCCOCCC,Cc1ccccc1,"[323.1371, 333.1344, 343.1321]"
C1CCOC1,CCCCCC,"[313.1401, 333.1344, 336.1538, 336.17, 336.2, 336.2038, 336.2338, 336.26, 336.3, 336.3137, 336.36, 336.3737, 336.4037, 336.4137, 336.42, 336.47, 336.4937, 336.6237, 336.6337, 336.65, 336.75, 336.87, 336.88, 337.0036, 337.05, 337.0836, 337.2, 337.3, 337.3335, 337.55, 337.5735, 337.7534, 337.86, 337.8834, 337.9934, 338.0634, 338.1034, 338.17, 338.25, 338.36, 338.4233, 338.47, 338.4833, 338.57, 338.7033, 338.9532, 339.0032, 339.5031, 339.5831, 339.973, 340.0, 340.3429, 340.5128, 341.0427]"
C1CCOC1,CCCCCCC,"[337.15, 337.45, 337.75, 338.15, 338.25, 338.45, 339.5, 339.55, 339.97, 340.39, 340.75, 340.83, 341.37, 342.09, 342.75, 343.06, 343.82, 344.55, 345.4, 346.37, 347.54, 347.95, 348.53, 348.75, 349.74, 349.85, 351.2, 351.85, 352.35, 352.39, 353.95, 355.41, 356.35, 356.95, 357.0, 358.41, 359.55, 360.07, 361.95, 363.73, 365.55, 365.56, 368.46, 370.16]"
C1CCOC1,C1CCCCC1,"[313.1401, 333.1344, 338.95, 339.04, 339.05, 339.07, 339.08, 339.11, 339.15, 339.19, 339.35, 339.45, 339.65, 339.81, 340.05, 340.15, 340.65, 340.71, 341.25, 341.51, 341.65, 342.15, 342.44, 342.75, 343.55, 343.65, 343.75, 345.51, 346.42, 347.05, 348.35, 348.44, 349.25, 350.95, 351.31, 352.35, 353.05]"
C1CCOC1,CCCO,[298.15]
C1CCOC1,CCOC(C)=O,"[313.1401, 333.1344]"
C1CCOC1,ClCCCl,[302.1434]
C1CCOC1,CCN(CC)CC,"[313.19, 323.15]"
C1CCOC1,CC#N,[302.1434]
C1CCOC1,O,"[336.4537, 336.46, 336.6337, 336.6637, 336.6737, 336.6837, 336.7037, 336.7337, 336.7436, 336.75, 336.7536, 336.77, 336.7736, 336.8236, 336.8336, 336.84, 336.8636, 336.88, 336.924, 336.9336, 336.9536, 336.99, 337.0036, 337.024, 337.0336, 337.0736, 337.124, 337.1336, 337.1536, 337.17, 337.1836, 337.1936, 337.224, 337.2336, 337.2835, 337.29, 337.2935, 337.3335, 337.3635, 337.3735, 337.3835, 337.4035, 337.42, 337.4235, 337.424, 337.4335, 337.4535, 337.46, 337.47, 337.48, 337.5335, 337.5435, 337.56, 337.57, 337.624, 337.6335, 337.6435, 337.68, 337.6835, 337.7434, 337.8134, 337.83, 337.8334, 337.8434, 337.8534, 337.8734, 337.8834, 337.9134, 337.9334, 337.9734, 337.98, 337.99, 338.0234, 338.0434, 338.0534, 338.0734, 338.13, 338.1834, 338.2034, 338.2234, 338.2433, 338.2833, 338.3733, 338.3833, 338.4533, 338.5133, 338.5233, 338.524, 338.5533, 338.5733, 338.5833, 338.6033, 338.7133, 338.7932, 338.8932, 338.9332, 338.9932, 339.0032, 339.1632, 339.2032, 339.2731, 339.3631, 339.3931, 339.4731, 339.5331, 339.6331, 339.6631, 339.6831, 339.883, 340.033, 340.063, 340.2129, 340.2329, 340.2729, 340.6428, 340.7528, 340.7728, 340.8327, 341.1526, 341.1726, 341.3426, 341.5925, 341.6725, 341.7525, 342.0524, 342.2323, 342.824, 342.8321, 342.9821, 343.1121, 343.4919, 343.8818, 344.0118, 344.1917, 344.7116, 344.7516, 344.9715, 345.4514, 345.6313, 346.0312, 346.0512, 346.1312, 346.8309, 350.1233, 356.71, 358.8273, 359.423, 363.79, 366.1258]"
ClC(Cl)(Cl)Cl,CCCCCCC,"[323.127, 350.13, 350.3299, 350.6298, 350.7298, 351.4296, 351.5295, 352.1793, 352.2793, 352.3293, 352.6792, 353.329, 353.379, 353.429, 354.0288, 354.4287, 354.8285, 355.5783, 355.6283, 356.1781, 356.9279, 357.0779, 357.8776, 358.2275, 358.3275, 359.4772, 359.6271, 360.077, 361.0268, 361.1768, 361.9766, 362.4265, 362.8264, 363.9262, 364.7261, 365.3259, 365.7758, 366.8756, 367.2256, 368.5753, 369.0252, 369.775, 370.9248]"
ClC(Cl)(Cl)Cl,c1ccccc1,"[283.094, 288.141, 303.15, 311.6405, 311.8404, 311.9404, 312.0404, 312.3403, 312.4403, 312.6402, 313.13, 313.1401, 313.15, 313.34, 313.6399, 313.8398, 314.0398, 314.3397, 314.6396, 314.7396, 314.9395, 333.124, 343.124, 349.6801, 349.7301, 349.7601, 349.7701, 349.7733, 349.7801, 349.8233, 349.83, 349.84, 349.8433, 349.85, 349.8633, 349.87, 349.8833, 349.8933, 349.9, 349.9033, 349.92, 349.9233, 349.93, 349.9333, 349.94, 349.9633, 349.9933, 350.0, 350.02, 350.0233, 350.03, 350.08, 350.09, 350.0933, 350.12, 350.1233, 350.13, 350.1433, 350.1699, 350.1999, 350.2133, 350.2233, 350.2299, 350.2733, 350.2999, 350.3233, 350.3399, 350.3533, 350.3833, 350.4299, 350.4998, 350.5133, 350.5233, 350.5733, 350.6698, 350.6898, 350.6932, 350.7232, 350.7298, 350.7798, 350.8232, 350.8597, 350.8697, 350.9232, 350.9297, 351.0232, 351.0997, 351.1132, 351.1996, 351.2132, 351.2232, 351.2296, 351.2696, 351.2896, 351.3232, 351.3996, 351.4232, 351.4432, 351.5195, 351.5595, 351.6295, 351.6695, 351.6931, 351.7031, 351.7231, 351.7695, 351.9231, 351.9294, 351.9531, 352.0194, 352.0294, 352.1793, 352.1831, 352.1893, 352.2331, 352.2993, 352.3231, 352.3293, 352.4231, 352.4892, 352.4992, 352.5531, 352.5892, 352.6031, 352.6231, 352.723, 352.7492, 352.8291, 352.8891, 352.893, 352.923, 352.9291, 353.003, 353.0291, 353.1191, 353.173, 353.223, 353.423]"
